Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
717031,171,1508590,14524320,1.31,26.65,0,3.4186441
717061,171,1508590,14524320,5.53,26.65,0,3.3098361
717092,171,1508590,14524320,7.81,26.65,0,2.9098361
717122,171,1508590,14524320,10.67,26.65,-0.056696,2.0581967
717153,171,1508590,14524320,8.88,26.65,-0.11944,0.70819672
717184,171,1508590,14524320,7.4,26.65,-0.12242,0.36885246
717214,171,1508590,14524320,1.71,26.65,-0.079066,1.1188525
717245,171,1508590,14524320,2.4,26.65,0,1.4754098
717275,171,1508590,14524320,1.15,26.65,0,1.4254098
717306,171,1508590,14524320,0.63,26.65,0,1.4725806
717337,171,1508590,14524320,1.13,17.72,0,1.6225806
717366,171,1508590,14524320,0.61,17.72,0,2.0033333
717397,171,1508590,14524320,1.07,17.72,0,2.6533333
717427,171,1508590,14524320,3.01,17.72,0,2.6909836
717458,171,1508590,14524320,8.83,17.72,0,2.0409836
717488,171,1508590,14524320,8.79,17.72,-0.053665,1.2959016
717519,171,1508590,14524320,8.27,17.72,-0.11305,0.44590164
717976,171,1508590,14524320,1.89,35.67,-0.0025711,0.29508197
718006,171,1508590,14524320,1.38,35.67,0,0.89508197
718037,171,1508590,14524320,0.68,35.67,0,1.2483871
718068,171,1508590,14524320,0.34,16.81,0,1.3483871
718096,171,1508590,14524320,0.64,16.81,0,1.5601695
718127,171,1508590,14524320,1.8,16.81,0,1.91016949
718157,171,1508590,14524320,3.59,16.81,0,1.79098361
718188,171,1508590,14524320,9.92,16.81,0,1.14098361
718218,171,1508590,14524320,8.02,16.81,-0.047073,0.96639344
718249,171,1508590,14524320,7.11,16.81,-0.18251,1.3163934
718280,171,1508590,14524320,7.09,16.81,-0.14268,1.352459
718310,171,1508590,14524320,5.32,16.81,-0.048813,1.052459
718341,171,1508590,14524320,2.3,16.81,-0.0024811,1.047541
718371,171,1508590,14524320,1.17,16.81,0,1.347541
718402,171,1508590,14524320,0.51,16.81,0,1.6209677
718433,171,1508590,14524320,0.78,23.5,0,1.8709677
718461,171,1508590,14524320,1.17,23.5,0,2.5262712
718492,171,1508590,14524320,2.71,23.5,0,3.6762712
718522,171,1508590,14524320,6.43,23.5,0,5.0131148
718553,171,1508590,14524320,4.77,23.5,0,6.5131148
718583,171,1508590,14524320,6.12,23.5,-0.045041,7.2286885
718614,171,1508590,14524320,6.77,23.5,-0.12112,7.0786885
718645,171,1508590,14524320,7.93,23.5,-0.25558,6.2131148
718675,171,1508590,14524320,4.43,23.5,-0.082065,4.6131148
718706,171,1508590,14524320,2.53,23.5,-0.0052309,3.8
718736,171,1508590,14524320,0.98,23.5,0,3.8
718767,171,1508590,14524320,0.69,23.5,0,3.5822581
718798,171,1508590,14524320,0.67,28.63,0,3.1322581
718827,171,1508590,14524320,0.94,28.63,0,2.6433333
718858,171,1508590,14524320,2.23,28.63,0,2.0933333
718888,171,1508590,14524320,4.32,28.63,0,1.8713115
718919,171,1508590,14524320,5.9,28.63,0,2.0213115
718949,171,1508590,14524320,9.26,28.63,-0.11879,2.4327869
718980,171,1508590,14524320,9.07,28.63,-0.22098,3.1327869
719011,171,1508590,14524320,5.05,28.63,-0.18535,3.057377
719041,171,1508590,14524320,6.08,28.63,-0.10826,2.157377
719072,171,1508590,14524320,3.53,28.63,-0.0072421,1.7
719102,171,1508590,14524320,0.95,28.63,0,1.7
719133,171,1508590,14524320,0.26,28.63,0,1.7241935
719164,171,1508590,14524320,0.11,32.94,0,1.7741935
719192,171,1508590,14524320,0.31,32.94,0,1.9830508
719223,171,1508590,14524320,1.12,32.94,0,2.38305085
719253,171,1508590,14524320,2.38,32.94,0,2.74262295
719284,171,1508590,14524320,2.98,32.94,0,3.042623
719314,171,1508590,14524320,7.65,32.94,-0.13341,3.27131148
719345,171,1508590,14524320,7.94,32.94,-0.17313,3.42131148
719376,171,1508590,14524320,7.69,32.94,-0.21201,3.37704918
719406,171,1508590,14524320,6.48,32.94,-0.11757,3.12704918
719437,171,1508590,14524320,1.48,32.94,-0.0025383,2.82786885
719467,171,1508590,14524320,2.26,32.94,0,2.47786885
719498,171,1508590,14524320,0.97,32.94,0,2.0822581
719529,171,1508590,14524320,0.58,19.67,0,1.6322581
719557,171,1508590,14524320,1.22,19.67,0,1.6288136
719588,171,1508590,14524320,0.78,19.67,0,2.1288136
719618,171,1508590,14524320,2.93,19.67,0,2.5901639
719649,171,1508590,14524320,8.12,19.67,0,2.99016393
719679,171,1508590,14524320,8.44,19.67,-0.20047,2.9385246
719710,171,1508590,14524320,9.75,19.67,-0.38323,2.3885246
719741,171,1508590,14524320,9.32,19.67,-0.29986,2.0016393
719771,171,1508590,14524320,5.97,19.67,-0.15324,1.8016393
719802,171,1508590,14524320,3.13,19.67,-0.0062617,2.0688525
719832,171,1508590,14524320,1.13,19.67,0,2.8188525
719863,171,1508590,14524320,1.01,19.67,0,3.3209677
719894,171,1508590,14524320,0.68,21.94,0,3.5709677
719922,171,1508590,14524320,0.2,21.94,0,3.6313559
719953,171,1508590,14524320,1.15,21.94,0,3.4813559
719983,171,1508590,14524320,0.48,21.94,0,3.4
720014,171,1508590,14524320,4.51,21.94,0,3.4
720044,171,1508590,14524320,8.23,21.94,-0.13204,2.9245902
720075,171,1508590,14524320,7.88,21.94,-0.50404,1.9245902
720106,171,1508590,14524320,9.08,21.94,-0.58037,1.252459
720136,171,1508590,14524320,6.38,21.94,-0.17367,0.95245902
720167,171,1508590,14524320,3.82,21.94,-0.013119,1.1688525
720197,171,1508590,14524320,1.08,21.94,0,1.9188525
720228,171,1508590,14524320,1.12,21.94,0,2.3
720259,171,1508590,14524320,0.69,20.97,0,2.3
720288,171,1508590,14524320,1.15,20.97,0,2.37
720319,171,1508590,14524320,2.21,20.97,0,2.52
720349,171,1508590,14524320,3.84,20.97,0,2.457377
720380,171,1508590,14524320,6.06,20.97,0,2.157377
720410,171,1508590,14524320,6.64,20.97,-0.10432,1.6672131
720441,171,1508590,14524320,8.25,20.97,-0.56668,0.96721311
720472,171,1508590,14524320,6.58,20.97,-0.51809,0.45245902
720502,171,1508590,14524320,5.69,20.97,-0.19175,0.15245902
720533,171,1508590,14524320,2.97,20.97,-0.0097195,0.29508197
720563,171,1508590,14524320,0.18,20.97,0,0.89508197
720594,171,1508590,14524320,0.21,20.97,0,1.5387097
720625,171,1508590,14524320,0.44,32.16,0,2.2387097
720653,171,1508590,14524320,0.92,32.16,0,2.6686441
720684,171,1508590,14524320,0.13,32.16,0,2.8186441
720714,171,1508590,14524320,1.34,32.16,0,2.6860656
720745,171,1508590,14524320,5.82,32.16,0,2.2360656
720775,171,1508590,14524320,9.35,32.16,-0.27828,1.8098361
720806,171,1508590,14524320,5.6,32.16,-0.41983,1.4098361
720837,171,1508590,14524320,7.76,32.16,-0.65212,1.4704918
720867,171,1508590,14524320,2.01,32.16,-0.15003,2.0204918
720898,171,1508590,14524320,3.86,32.16,-0.012542,2.7918033
720928,171,1508590,14524320,0.94,32.16,0,3.7918033
720959,171,1508590,14524320,0.29,32.16,0,4.6145161
720990,171,1508590,14524320,0.3,13.79,0,5.2645161
721018,171,1508590,14524320,1.05,13.79,0,5.5084746
721049,171,1508590,14524320,1.4,13.79,0,5.3084746
721079,171,1508590,14524320,3.24,13.79,0,4.8672131
721110,171,1508590,14524320,6.92,13.79,0,4.1672131
721140,171,1508590,14524320,6.75,13.79,-0.42029,3.2532787
721171,171,1508590,14524320,10.57,13.79,-1.3916,2.1032787
721202,171,1508590,14524320,6.23,13.79,-0.72755,1.1311475
721232,171,1508590,14524320,6.4,13.79,-0.26149,0.38114754
721263,171,1508590,14524320,2.62,13.79,-0.011911,0.24590164
721293,171,1508590,14524320,0.97,13.79,0,0.74590164
721324,171,1508590,14524320,0.59,13.79,0,1.1209677
721355,171,1508590,14524320,0.82,22.1,0,1.3709677
721383,171,1508590,14524320,0.46,22.1,0,1.2711864
721414,171,1508590,14524320,0.92,22.1,0,0.77118644
721444,171,1508590,14524320,1.7,22.1,0,0.71393443
721475,171,1508590,14524320,5.57,22.1,0,1.1639344
721505,171,1508590,14524320,5.33,22.1,-0.088211,1.6377049
721536,171,1508590,14524320,8.45,22.1,-0.48405,2.1377049
721567,171,1508590,14524320,7.66,22.1,-0.38526,2.0065574
721597,171,1508590,14524320,6.19,22.1,-0.14906,1.2065574
721628,171,1508590,14524320,4.93,22.1,-0.019129,1.1196721
721658,171,1508590,14524320,0,22.1,0,1.7696721
721689,171,1508590,14524320,0.79,22.1,0,2.366129
721720,171,1508590,14524320,0.09,22.22,0,2.916129
721749,171,1508590,14524320,1.25,22.22,0,3.13
721780,171,1508590,14524320,1.21,22.22,0,2.98
721810,171,1508590,14524320,3.42,22.22,0,2.7098361
721841,171,1508590,14524320,6.57,22.22,0,2.3098361
721871,171,1508590,14524320,7.7,22.22,-0.36232,1.6008197
721902,171,1508590,14524320,9.04,22.22,-0.96573,0.55081967
722114,171,1508590,14524320,0.91,20.34,0,0.18305085
722145,171,1508590,14524320,0,20.34,0,0.58305085
722175,171,1508590,14524320,1.74,20.34,0,0.82377049
722206,171,1508590,14524320,4.04,20.34,0,0.87377049
722236,171,1508590,14524320,8.75,20.34,-0.56263,0.68606557
722267,171,1508590,14524320,7.81,20.34,-1.1661,0.23606557
722359,171,1508590,14524320,1.75,20.34,-0.015937,0.22131148
722389,171,1508590,14524320,0.9,20.34,0,0.67131148
722420,171,1508590,14524320,0.65,20.34,0,0.92419355
722451,171,1508590,14524320,0.39,20.01,0,0.97419355
722479,171,1508590,14524320,0,20.01,0,1.1144068
722510,171,1508590,14524320,1.5,20.01,0,1.3644068
722540,171,1508590,14524320,2.16,20.01,0,1.1434426
722571,171,1508590,14524320,4.73,20.01,0,0.39344262
722844,171,1508590,14524320,0.75,27.33,0,0.32033898
722875,171,1508590,14524320,0.39,27.33,0,1.020339
722905,171,1508590,14524320,1.49,27.33,0,1.1860656
722936,171,1508590,14524320,5.17,27.33,0,0.73606557
722966,171,1508590,14524320,7.44,27.33,-0.08217,0.38114754
722997,171,1508590,14524320,5.45,27.33,-0.44229,0.13114754
723271,171,1508590,14524320,1.76,18.29,0,0.19016393
723302,171,1508590,14524320,4.85,18.29,0,0.59016393
723332,171,1508590,14524320,7.91,18.29,-0.5559,0.60983607
723363,171,1508590,14524320,10.54,18.29,-1.5505,0.20983607
726011,171,1508590,14524320,3.56,27.5,-0.015677,0.19672131
726041,171,1508590,14524320,0,27.5,0,0.59672131
726072,171,1508590,14524320,0.4,27.5,0,1.0177419
726103,171,1508590,14524320,0,17.64,0,1.4677419
726132,171,1508590,14524320,0.9,17.64,0,1.5366667
726163,171,1508590,14524320,1.79,17.64,0,1.1866667
726193,171,1508590,14524320,2.77,17.64,0,0.76229508
726224,171,1508590,14524320,5.62,17.64,0,0.26229508
727958,171,1508590,14524320,0,39.12,0,0.2059322
727989,171,1508590,14524320,1.22,39.12,0,0.6559322
728019,171,1508590,14524320,1.27,39.12,0,0.9
728050,171,1508590,14524320,4.26,39.12,0,0.9
728080,171,1508590,14524320,6.83,39.12,-0.020055,1.042623
728111,171,1508590,14524320,4.19,39.12,-0.22762,1.342623
728142,171,1508590,14524320,5.02,39.12,-0.36575,1.5
728172,171,1508590,14524320,5.66,39.12,-0.1704,1.5
728203,171,1508590,14524320,3.8,39.12,-0.015535,1.8442623
728233,171,1508590,14524320,1.66,39.12,0,2.5442623
728264,171,1508590,14524320,1.73,39.12,0,2.9
728295,171,1508590,14524320,0.21,0,0,2.9
728323,171,1508590,14524320,0.36,0,0,2.6940678
728354,171,1508590,14524320,1.93,0,0,2.2440678
728384,171,1508590,14524320,2.21,0,0,1.952459
728415,171,1508590,14524320,8.25,0,0,1.852459
728445,171,1508590,14524320,8.28,0,-0.38189,1.3721311
728476,171,1508590,14524320,7.15,0,-0.6517,0.47213115
728568,171,1508590,14524320,1.65,0,-0.010618,0.41803279
728598,171,1508590,14524320,0.39,0,0,1.2680328
728629,171,1508590,14524320,0.05,0,0,1.9903226
728660,171,1508590,14524320,0.54,0,0,2.5903226
728688,171,1508590,14524320,1.17,0,0,2.4423729
728719,171,1508590,14524320,0.72,0,0,1.4423729
728749,171,1508590,14524320,2.01,0,0,0.92377049
728780,171,1508590,14524320,2.25,0,0,0.97377049
728810,171,1508590,14524320,7.52,0,-0.11581,1.1663934
728841,171,1508590,14524320,8.44,0,-0.87127,1.5163934
728872,171,1508590,14524320,8.18,0,-0.96623,1.4295082
728902,171,1508590,14524320,4.79,0,-0.21515,0.8795082
728933,171,1508590,14524320,3.27,0,-0.003918,0.89508197
728963,171,1508590,14524320,1.74,0,0,1.495082
728994,171,1508590,14524320,0.94,0,0,2.5016129
729025,171,1508590,14524320,0.5,0,0,3.9516129
729054,171,1508590,14524320,1.17,0,0,4.8166667
729085,171,1508590,14524320,1.06,0,0,5.0666667
729115,171,1508590,14524320,3.6,0,0,5.4614754
729146,171,1508590,14524320,3.7,0,0,6.0114754
729176,171,1508590,14524320,5.88,0,-0.049747,6.8704918
729207,171,1508590,14524320,7.17,0,-0.26648,8.0704918
729238,171,1508590,14524320,5.6,0,-0.62121,9.5606557
729268,171,1508590,14524320,3.11,0,-0.077362,11.310656
729299,171,1508590,14524320,3.44,0,-0.019464,12.790164
729329,171,1508590,14524320,0.82,0,0,13.990164
729360,171,1508590,14524320,0.8,0,0,14.914516
729391,171,1508590,14524320,0.76,0,0,15.564516
729419,171,1508590,14524320,0.41,0,0,15.991525
729450,171,1508590,14524320,1.93,0,0,16.191525
729480,171,1508590,14524320,2.83,0,0,15.80082
729511,171,1508590,14524320,6.23,0,0,14.75082
729541,171,1508590,14524320,6.92,0,-0.14705,13.24918
729572,171,1508590,14524320,8.11,0,-1.0983,11.24918
729603,171,1508590,14524320,5.88,0,-0.69356,9.6098361
729633,171,1508590,14524320,5,0,-0.20083,8.4098361
729664,171,1508590,14524320,0.9,0,-0.0021603,9.004918
729694,171,1508590,14524320,0.71,0,0,11.454918
729725,171,1508590,14524320,0.43,0,0,12.990323
729756,171,1508590,14524320,0.76,0,0,13.590323
729784,171,1508590,14524320,0.55,0,0,13.831356
729815,171,1508590,14524320,1.16,0,0,13.681356
729845,171,1508590,14524320,2.65,0,0,12.934426
729876,171,1508590,14524320,7.43,0,0,11.534426
729906,171,1508590,14524320,9.07,0,-0.43237,10.657377
729937,171,1508590,14524320,6.3,0,-0.38736,10.357377
729968,171,1508590,14524320,6.95,0,-0.66956,9.757377
729998,171,1508590,14524320,6.97,0,-0.23125,8.857377
730029,171,1508590,14524320,1.79,0,-0.038089,8.9901639
730059,171,1508590,14524320,0.15,0,0,10.190164
730090,171,1508590,14524320,0.86,0,0,10.848387
730121,171,1508590,14524320,0.78,0,0,10.948387
730149,171,1508590,14524320,1.3,0,0,10.931356
730180,171,1508590,14524320,1.07,0,0,10.781356
730210,171,1508590,14524320,2.04,0,0,10.985246
730241,171,1508590,14524320,6.11,0,0,11.585246
730271,171,1508590,14524320,4.49,0,-0.07182,11.709836
730302,171,1508590,14524320,8.15,0,-0.75674,11.309836
730333,171,1508590,14524320,4.7,0,-0.5425,10.608197
730363,171,1508590,14524320,5.45,0,-0.17899,9.6081967
730394,171,1508590,14524320,3.23,0,-0.059359,8.6327869
730424,171,1508590,14524320,1.31,0,0,7.6827869
730455,171,1508590,14524320,0.88,0,0,7.5629032
730486,171,1508590,14524320,0.83,0,0,8.3129032
730515,171,1508590,14524320,0.43,0,0,9.2366667
730546,171,1508590,14524320,0.86,0,0,10.386667
730576,171,1508590,14524320,3.94,0,0,10.120492
730607,171,1508590,14524320,8.05,0,0,8.2704918
730637,171,1508590,14524320,8.74,0,-0.35951,6.2778689
730668,171,1508590,14524320,8.33,0,-0.59831,4.1278689
730699,171,1508590,14524320,7.74,0,-0.57535,2.2622951
730729,171,1508590,14524320,5.02,0,-0.23088,0.76229508
728933,152,1360750,14529600,3.27,24.03,-0.0047632,2.9360656
728963,152,1360750,14529600,1.74,24.03,0,4.6360656
728994,152,1360750,14529600,0.94,24.03,0,5.9112903
729025,152,1360750,14529600,0.5,35.62,0,6.7612903
729054,152,1360750,14529600,1.17,35.62,0,8.0166667
729085,152,1360750,14529600,1.06,35.62,0,9.7666667
729115,152,1360750,14529600,3.6,35.62,0,11.9598361
729146,152,1360750,14529600,3.7,35.62,0,14.609836
729176,152,1360750,14529600,5.88,35.62,-0.12092,17.259836
729207,152,1360750,14529600,7.17,35.62,-0.33216,19.909836
729238,152,1360750,14529600,5.6,35.62,-0.37265,21.914754
729268,152,1360750,14529600,3.11,35.62,-0.17081,23.164754
729299,152,1360750,14529600,3.44,35.62,-0.0092968,24.832787
729329,152,1360750,14529600,0.82,35.62,0,26.932787
729360,152,1360750,14529600,0.8,35.62,0,27.975806
729391,152,1360750,14529600,0.76,21.78,0,27.925806
729419,152,1360750,14529600,0.41,21.78,0,27.785593
729450,152,1360750,14529600,1.93,21.78,0,27.535593
729480,152,1360750,14529600,2.83,21.78,0,26.591803
729511,152,1360750,14529600,6.23,21.78,0,24.891803
729541,152,1360750,14529600,6.92,21.78,-0.28216,19.863934
729572,152,1360750,14529600,8.11,21.78,-0.78974,11.1639344
729603,152,1360750,14529600,5.88,21.78,-0.71111,6.1081967
729633,152,1360750,14529600,5,21.78,-0.39723,5.1081967
729664,152,1360750,14529600,0.9,21.78,-0.0009644,6.1983607
729694,152,1360750,14529600,0.71,21.78,0,9.4483607
729725,152,1360750,14529600,0.43,21.78,0,11.85
729756,152,1360750,14529600,0.76,21.83,0,13.4
729784,152,1360750,14529600,0.55,21.83,0,14.54322
729815,152,1360750,14529600,1.16,21.83,0,15.29322
729845,152,1360750,14529600,2.65,21.83,0,14.654098
729876,152,1360750,14529600,7.43,21.83,0,12.454098
729906,152,1360750,14529600,9.07,21.83,-0.34346,9.802459
729937,152,1360750,14529600,6.3,21.83,-0.58589,6.652459
729968,152,1360750,14529600,6.95,21.83,-0.614,4.5081967
729998,152,1360750,14529600,6.97,21.83,-0.34853,3.5081967
730029,152,1360750,14529600,1.79,21.83,-0.0062484,4.4262295
730059,152,1360750,14529600,0.15,21.83,0,7.3262295
730090,152,1360750,14529600,0.86,21.83,0,9.5741935
730121,152,1360750,14529600,0.78,23.12,0,11.174194
730149,152,1360750,14529600,1.3,23.12,0,12.160169
730180,152,1360750,14529600,1.07,23.12,0,12.510169
730210,152,1360750,14529600,2.04,23.12,0,11.891803
730241,152,1360750,14529600,6.11,23.12,0,10.1918033
730271,152,1360750,14529600,4.49,23.12,-0.14772,8.7295082
730302,152,1360750,14529600,8.15,23.12,-0.4458,7.5295082
730333,152,1360750,14529600,4.7,23.12,-0.41179,6.1131148
730363,152,1360750,14529600,5.45,23.12,-0.21697,4.5131148
730394,152,1360750,14529600,3.23,23.12,-0.0072364,4.7081967
730424,152,1360750,14529600,1.31,23.12,0,6.7581967
730455,152,1360750,14529600,0.88,23.12,0,8.9516129
730486,152,1360750,14529600,0.83,22.02,0,11.331613
730515,152,1360750,14529600,0.43,22.02,0,12.802667
730546,152,1360750,14529600,0.86,22.02,0,13.322667
730576,152,1360750,14529600,3.94,22.02,0,11.745902
730607,152,1360750,14529600,8.05,22.02,0,7.8459016
730637,152,1360750,14529600,8.74,22.02,-0.36241,4.7540984
730668,152,1360750,14529600,8.33,22.02,-0.64972,2.5540984
730699,152,1360750,14529600,7.74,22.02,-0.6376,1.0557377
730729,152,1360750,14529600,5.02,22.02,-0.36817,0.3557377
710913,55,1133710,14619360,8.41,28.13,-0.0011834,1.3718852
710944,55,1133710,14619360,7.94,28.13,-0.0024931,1.3968852
710975,55,1133710,14619360,7.79,28.13,-0.0025554,1.3878689
711005,55,1133710,14619360,4.24,28.13,-0.0016504,1.3428689
711036,55,1133710,14619360,0,28.13,0,1.0814754
711066,55,1133710,14619360,0,28.13,0,0.59647541
711097,55,1133710,14619360,1.08,28.13,0,0.30887097
711128,55,1133710,14619360,0.8,24.96,0,0.22387097
711156,55,1133710,14619360,0.81,24.96,0,0.18
711187,55,1133710,14619360,1.3,24.96,0,0.18
711217,55,1133710,14619360,2.59,24.96,0,0.39868852
711248,55,1133710,14619360,5.94,24.96,0,0.85868852
711278,55,1133710,14619360,5.25,24.96,-0.002628,1.0263115
711309,55,1133710,14619360,7.68,24.96,-0.0055364,0.87131148
711340,55,1133710,14619360,9.93,24.96,-0.0056748,0.85639344
711370,55,1133710,14619360,6.93,24.96,-0.003665,0.99139344
711401,55,1133710,14619360,3.76,24.96,0,0.84360656
711431,55,1133710,14619360,0.48,24.96,0,0.40360656
711462,55,1133710,14619360,0.4,24.96,0,0.15822581
711493,55,1133710,14619360,0.7,20.99,0,0.11322581
711522,55,1133710,14619360,0.77,20.99,0,0.09
711553,55,1133710,14619360,0.98,20.99,0,0.09
711583,55,1133710,14619360,5.4,20.99,0,0.27778689
711614,55,1133710,14619360,6.95,20.99,0,0.67278689
711644,55,1133710,14619360,5.13,20.99,-0.0020316,0.82295082
711675,55,1133710,14619360,8.19,20.99,-0.0042799,0.70295082
711706,55,1133710,14619360,7.31,20.99,-0.0043869,0.64
711736,55,1133710,14619360,5.89,20.99,-0.0028332,0.64
711767,55,1133710,14619360,2.35,20.99,0,0.54655738
711797,55,1133710,14619360,0.24,20.99,0,0.35655738
711828,55,1133710,14619360,0.58,20.99,0,0.21887097
711859,55,1133710,14619360,0,21.77,0,0.13387097
711887,55,1133710,14619360,0.66,21.77,0,0.11059322
711918,55,1133710,14619360,0,21.77,0,0.15559322
711948,55,1133710,14619360,1.98,21.77,0,0.32262295
711979,55,1133710,14619360,3.56,21.77,0,0.62262295
712009,55,1133710,14619360,6.73,21.77,-0.0028916,0.76336066
712040,55,1133710,14619360,8.61,21.77,-0.0060915,0.72836066
712071,55,1133710,14619360,6.2,21.77,-0.0062438,0.81819672
712101,55,1133710,14619360,6.13,21.77,-0.0040325,1.0381967
712132,55,1133710,14619360,2.2,21.77,0,0.91147541
712162,55,1133710,14619360,1.28,21.77,0,0.42647541
712193,55,1133710,14619360,0.88,21.77,0,0.18
712224,55,1133710,14619360,0.69,19,0,0.18
712252,55,1133710,14619360,0.46,19,0,0.18
712283,55,1133710,14619360,1.23,19,0,0.18
712313,55,1133710,14619360,3.25,19,0,0.36540984
712344,55,1133710,14619360,3.77,19,0,0.75540984
712374,55,1133710,14619360,10.22,19,-0.00040352,0.92196721
712405,55,1133710,14619360,4.99,19,-0.00085005,0.84196721
712436,55,1133710,14619360,6.34,19,-0.00087129,0.78032787
712466,55,1133710,14619360,5.76,19,-0.00056271,0.74032787
712497,55,1133710,14619360,4.15,19,0,0.67327869
